33,11,555,-265
33,11,603,-265
33,11,651,-265
33,11,699,-265
33,11,747,-265
33,11,795,-265
33,11,843,-265
33,11,891,-265
33,11,939,-265
33,11,987,-265
33,12,35,-265
33,12,83,-265
33,12,131,-265
33,12,179,-265
33,12,227,-266
33,12,275,-265
33,12,323,-265
33,12,371,-265
33,12,419,-265
33,12,467,-265
33,12,515,-265
33,12,563,-265
33,12,611,-265
33,12,659,-265
33,27,782,-265
33,27,830,-265
33,27,878,-265
33,27,926,-265
33,27,974,-265
33,28,22,-265
33,28,70,-265
33,28,118,-265
33,28,166,-265
33,28,214,-265
33,28,262,-265
33,28,310,-265
33,28,358,-265
33,28,406,-265
33,28,454,-265
33,28,502,-265
33,28,550,-265
33,28,598,-265
33,28,646,-265
33,28,694,-265
33,28,742,-265
33,28,790,-265
33,28,838,-265
33,28,886,-265
33,28,934,-265
33,28,982,-265
33,29,30,-265
33,29,78,-265
33,29,126,-265
33,29,174,-265
33,29,222,-265
33,29,270,-265
33,29,318,-265
33,29,366,-265
33,29,414,-265
33,29,462,-265
33,29,510,-265
33,29,558,-265
33,29,606,-265
33,29,654,-265
33,29,702,-265
33,29,750,-265
33,29,798,-265
33,29,846,-265
33,29,894,-265
33,29,942,-265
33,29,990,-265
33,30,38,-265
33,30,86,-265
33,30,134,-265
33,30,182,-265
33,30,230,-265
33,30,278,-265
33,30,326,-266
33,30,374,-265
33,30,422,-264
33,30,470,-265
33,30,518,-265
33,30,566,-265
33,30,614,-265
33,30,662,-265
33,30,710,-265
33,30,758,-265
33,30,806,-265
33,30,854,-265
33,30,902,-265
33,30,950,-266
33,30,997,-265
33,31,45,-265
33,31,93,-265
33,31,142,-265
33,31,190,-265
33,31,242,-265
33,31,285,-265
33,31,333,-265
33,31,381,-265
33,31,429,-265
33,31,477,-265
33,31,525,-265
33,31,573,-265
33,31,621,-265
33,31,669,-265
33,31,717,-265
33,31,765,-265
33,31,813,-265
33,31,861,-265
33,31,909,-265
33,31,957,-265
33,32,5,-265
33,32,53,-266
33,32,101,-265
33,32,149,-265
33,32,197,-265
33,32,245,-265
33,32,293,-265
33,32,341,-265
33,32,389,-265
33,32,437,-265
33,32,485,-265
33,32,533,-265
33,32,581,-265
33,32,629,-265
33,32,677,-265
33,32,725,-265
33,32,773,-265
33,32,821,-265
33,32,869,-265
33,32,917,-266
33,32,965,-265
33,33,13,-264
33,33,61,-265
33,33,109,-265
33,33,157,-265
33,33,205,-265
33,33,253,-265
33,33,301,-265
33,33,349,-265
33,33,397,-265
33,33,445,-265
33,33,493,-265
33,33,541,-265
33,33,589,-265
33,33,637,-265
33,33,685,-265
33,33,733,-265
33,33,781,-265
33,33,829,-265
33,33,877,-265
33,33,925,-265
33,33,973,-265
33,34,21,-265
33,34,69,-265
33,34,117,-265
33,34,165,-265
33,34,213,-265
33,34,261,-265
33,34,309,-265
33,34,357,-265
33,34,405,-265
33,34,453,-265
33,34,501,-265
33,34,549,-265
33,34,597,-265
33,34,645,-265
33,34,693,-264
33,34,741,-265
33,34,789,-265
33,34,837,-265
33,34,885,-265
33,34,933,-265
33,34,981,-265
33,35,29,-265
33,35,77,-265
33,35,125,-265
33,35,173,-265
33,35,221,-265
33,35,269,-265
33,35,317,-265
33,35,365,-265
33,35,413,-265
33,35,461,-266
33,35,509,-265
33,35,557,-265
33,35,605,-265
33,35,653,-265
33,35,701,-265
33,35,749,-266
33,35,797,-265
33,35,845,-265
33,35,893,-265
33,35,941,-265
33,35,988,-265
33,36,36,-265
33,36,84,-265
33,36,132,-264
33,36,180,-265
33,36,228,-266
33,36,276,-266
33,36,324,-265
33,36,372,-264
33,36,420,-266
33,36,468,-265
33,36,516,-265
33,36,564,-265
33,36,612,-265
33,36,660,-265
33,36,708,-265
33,36,756,-264
33,36,804,-265
33,36,852,-265
33,36,900,-264
33,36,948,-264
33,36,996,-266
33,37,44,-266
33,37,92,-265
33,37,140,-265
33,37,188,-266
33,37,236,-266
33,37,284,-265
33,37,332,-264
33,37,380,-265
33,37,428,-265
33,37,476,-265
33,37,524,-265
33,37,572,-265
33,37,620,-265
33,37,668,-265
33,37,716,-266
33,37,764,-266
33,37,812,-266
33,37,860,-264
33,37,908,-265
33,37,956,-265
33,38,4,-265
33,38,52,-265
33,38,100,-265
33,38,148,-264
33,38,196,-265
33,38,244,-266
33,38,292,-266
33,38,340,-265
33,38,388,-264
33,38,436,-265
33,38,484,-265
33,38,532,-265
33,38,580,-265
33,38,628,-265
33,38,676,-265
33,38,724,-265
33,38,772,-265
33,38,820,-265
33,38,868,-265
33,38,916,-265
33,38,964,-266
33,39,12,-266
33,39,60,-265
33,39,108,-265
33,39,156,-265
33,39,204,-265
33,39,252,-265
33,39,300,-265
33,39,348,-265
33,39,396,-266
33,39,444,-265
33,39,492,-265
33,39,540,-265
33,39,588,-265
33,39,636,-265
33,39,684,-265
33,39,732,-265
33,39,780,-265
33,39,828,-265
33,39,876,-264
33,39,924,-266
33,39,972,-266
33,40,20,-265
33,40,68,-264
33,40,116,-265
33,40,164,-266
33,40,212,-265
33,40,260,-265
33,40,308,-265
33,40,356,-265
33,40,404,-265
33,40,452,-265
33,40,500,-266
33,40,548,-265
33,40,596,-265
33,40,644,-265
33,40,692,-265
33,40,740,-265
33,40,788,-265
33,40,836,-265
33,40,884,-265
33,40,931,-265
33,40,980,-265
33,41,27,-265
33,41,75,-265
33,41,123,-265
33,41,171,-266
33,41,219,-266
33,41,267,-265
33,41,315,-265
33,41,363,-265
33,41,411,-265
33,41,459,-265
33,41,507,-265
33,41,555,-265
33,41,603,-265
33,41,651,-266
33,41,699,-266
33,41,747,-265
33,41,795,-265
33,41,843,-265
33,41,891,-265
33,41,939,-265
33,41,987,-265
33,42,35,-265
33,42,83,-265
33,42,131,-265
33,42,179,-265
33,42,227,-265
33,42,275,-266
33,42,323,-265
33,42,371,-265
33,42,419,-265
33,42,467,-265
33,42,515,-265
33,42,563,-265
33,42,611,-265
33,42,659,-266
33,42,707,-265
33,42,755,-265
33,42,803,-265
33,42,851,-266
33,42,899,-266
33,42,947,-265
33,42,995,-265
33,43,43,-265
33,43,91,-265
33,43,139,-265
33,43,187,-265
33,43,235,-265
33,43,283,-265
33,43,331,-265
33,43,379,-265
33,43,427,-265
33,43,475,-265
33,43,523,-265
33,43,571,-265
33,43,619,-265
33,43,667,-265
33,43,715,-266
33,43,763,-266
33,43,811,-266
33,43,859,-262
33,43,907,-262
33,43,955,-263
33,44,3,-263
33,44,51,-263
33,44,99,-263
33,44,147,-263
33,44,195,-262
33,44,243,-262
33,44,291,-262
33,44,339,-263
33,44,387,-263
33,44,435,-262
33,44,483,-262
33,44,531,-263
33,44,579,-263
33,44,627,-264
33,44,675,-264
33,44,723,-263
33,44,771,-263
33,44,819,-263
33,44,867,-263
33,44,915,-263
33,44,963,-263
33,45,11,-263
33,45,59,-265
33,45,107,-265
33,45,155,-265
33,45,203,-265
33,45,251,-265
33,45,299,-265
33,45,347,-265
33,45,395,-264
33,45,443,-265
33,45,491,-265
33,45,539,-265
33,45,587,-265
33,45,635,-265
33,45,683,-265
33,45,731,-265
33,45,779,-265
33,45,827,-265
33,45,874,-265
33,45,922,-266
33,45,970,-266
33,46,18,-265
33,46,66,-265
33,46,114,-265
33,46,162,-266
33,46,210,-266
33,46,258,-266
33,46,306,-265
33,46,354,-265
33,46,402,-265
33,46,450,-265
33,46,498,-265
33,46,546,-265
33,46,594,-265
33,46,642,-265
33,46,690,-265
33,46,738,-265
33,46,786,-265
33,46,834,-266
33,46,882,-266
33,46,930,-266
33,46,978,-265
33,47,26,-265
33,47,74,-265
33,47,122,-265
33,47,170,-265
33,47,218,-265
33,47,266,-265
33,47,314,-265
33,47,362,-265
33,47,410,-265
33,47,458,-265
33,47,506,-265
33,47,554,-265
33,47,602,-265
33,47,650,-265
33,47,698,-265
33,47,746,-266
33,47,794,-266
33,47,842,-266
33,47,890,-266
33,47,938,-266
33,47,986,-266
33,48,34,-266
33,48,82,-266
33,48,130,-266
33,48,178,-266
33,48,226,-266
33,48,274,-266
33,48,322,-266
33,48,370,-266
33,48,418,-266
33,48,466,-266
33,48,514,-266
33,48,562,-266
33,48,610,-266
33,48,658,-266
33,48,706,-265
33,48,754,-265
33,48,802,-265
33,48,850,-265
33,48,898,-265
33,48,946,-265
33,48,994,-265
33,49,42,-265
33,49,90,-265
33,49,138,-265
33,49,186,-266
33,49,234,-266
33,49,282,-266
33,49,330,-265
33,49,378,-265
33,49,426,-265
33,49,474,-265
33,49,522,-265
33,49,570,-265
33,49,618,-265
33,49,666,-265
33,49,714,-265
33,49,762,-265
33,49,810,-265
33,49,858,-265
33,49,906,-265
33,49,954,-265
33,50,2,-265
33,50,50,-265
33,50,98,-265
33,50,146,-265
33,50,194,-265
33,50,242,-265
33,50,290,-265
33,50,338,-265
33,50,386,-265
33,50,434,-265
33,50,482,-265
33,50,530,-265
33,50,578,-265
33,50,626,-265
33,50,674,-265
33,50,722,-265
33,50,770,-265
33,50,818,-265
33,50,865,-265
33,50,913,-265
33,50,961,-265
33,51,10,-265
33,51,57,-265
33,51,105,-265
33,51,153,-265
33,51,201,-265
33,51,249,-266
33,51,297,-266
33,51,345,-266
33,51,393,-266
33,51,441,-265
33,51,489,-265
33,51,537,-265
33,51,585,-265
33,51,633,-265
33,51,681,-265
33,51,729,-265
33,51,777,-265
33,51,825,-265
33,51,873,-265
33,51,921,-265
33,51,969,-265
33,52,17,-265
33,52,65,-265
33,52,113,-265
33,52,161,-265
33,52,209,-265
33,52,257,-265
33,52,305,-265
33,52,353,-265
33,52,401,-265
33,52,449,-265
33,52,497,-265
33,52,545,-265
33,52,593,-265
33,52,641,-265
33,52,689,-265
33,52,737,-265
33,52,785,-265
33,52,833,-265
33,52,881,-265
33,52,929,-265
33,52,977,-265
33,53,25,-265
33,53,73,-265
33,53,121,-265
33,53,169,-265
33,53,217,-265
33,53,265,-265
33,53,313,-265
33,53,361,-265
33,53,409,-265
33,53,457,-265
33,53,505,-265
33,53,553,-265
33,53,601,-265
33,53,649,-265
33,53,697,-265
33,53,745,-265
33,53,793,-265
33,53,841,-265
33,53,889,-265
33,53,937,-265
33,53,985,-264
33,54,33,-264
33,54,81,-264
33,54,129,-263
33,54,177,-262
33,54,225,-262
33,54,273,-263
33,54,321,-259
33,54,369,-258
33,54,417,-257
33,54,465,-257
33,54,513,-252
33,54,561,-247
33,54,609,-245
33,54,657,-237
33,54,705,-232
33,54,753,-240
33,54,801,-232
33,54,849,-209
33,54,897,-202
33,54,945,-218
33,54,993,-223
33,55,41,-202
33,55,89,-194
33,55,137,-209
33,55,185,-220
33,55,233,-214
33,55,281,-198
33,55,329,-195
33,55,377,-201
33,55,425,-205
33,55,473,-193
33,55,521,-176
33,55,569,-173
33,55,617,-180
33,55,665,-190
33,55,713,-183
33,55,761,-177
33,55,808,-181
33,55,856,-187
33,55,904,-177
33,55,952,-170
33,56,0,-172
33,56,48,-173
33,56,96,-171
33,56,144,-166
33,56,192,-169
33,56,240,-173
33,56,288,-169
33,56,336,-163
33,56,384,-163
33,56,432,-165
33,56,480,-158
33,56,528,-147
33,56,576,-142
33,56,624,-143
33,56,672,-145
33,56,720,-141
33,56,768,-136
33,56,816,-134
33,56,864,-137
33,56,912,-138
33,56,960,-126
33,57,8,-118
33,57,56,-115
33,57,120,-115
33,57,168,-111
33,57,216,-105
33,57,264,-102
33,57,312,-104
33,57,360,-98
33,57,408,-89
33,57,456,-80
33,57,504,-73
33,57,552,-66
33,57,600,-61
33,57,648,-55
33,57,696,-49
33,57,744,-46
33,57,792,-45
33,57,840,-52
33,57,888,-45
33,57,936,-40
33,57,984,-39
33,58,32,-40
33,58,80,-37
33,58,128,-37
33,58,176,-42
33,58,224,-43
33,58,272,-42
33,58,320,-41
33,58,368,-41
33,58,416,-35
33,58,464,-29
33,58,512,-23
33,58,560,-23
33,58,608,-23
33,58,656,-22
33,58,704,-22
33,58,752,-28
33,58,800,-28
33,58,848,-24
33,58,896,-24
33,58,944,-21
33,58,992,-19
33,59,40,-18
33,59,88,-16
33,59,136,-15
33,59,184,-15
33,59,232,-18
33,59,280,-15
33,59,328,-8
33,59,376,-2
33,59,424,-5
33,59,472,-3
33,59,520,0
33,59,568,0
33,59,616,0
33,59,664,2
33,59,712,3
33,59,760,3
33,59,808,9
33,59,856,18
33,59,904,23
33,59,952,24
34,0,0,31
34,0,48,38
34,0,96,36
34,0,144,32
34,0,192,29
34,0,240,27
34,0,288,27
34,0,336,24
34,0,384,22
34,0,432,23
34,0,480,28
34,0,528,28
34,0,576,22
34,0,624,18
34,0,672,17
34,0,720,17
34,0,767,12
34,0,815,8
34,0,863,9
34,0,911,16
34,0,960,17
34,1,7,15
34,1,55,15
34,1,103,14
34,1,151,14
34,1,199,9
34,1,247,4
34,1,295,4
34,1,343,7
34,1,391,8
34,1,439,9
34,1,487,12
34,1,535,13
34,1,583,13
34,1,631,11
34,1,679,9
34,1,727,8
34,1,775,4
34,1,823,4
34,1,871,5
34,1,919,8
34,1,967,8
34,2,15,9
34,2,63,9
34,2,112,8
34,2,159,4
34,2,207,1
34,2,255,0
34,2,303,-1
34,2,351,-1
34,2,399,1
34,2,447,1
34,2,495,3
34,2,543,7
34,2,591,7
34,2,639,4
34,2,687,0
34,2,735,-2
34,2,783,-1
34,2,831,0
34,2,879,-2
34,2,927,-1
34,2,975,2
34,3,23,5
34,3,71,3
34,3,119,-3
34,3,167,-4
34,3,215,-6
34,3,263,-10
34,3,311,-15
34,3,359,-15
34,3,407,-12
34,3,455,-12
34,3,503,-10
34,3,551,-8
34,3,599,-11
34,3,647,-14
34,3,695,-20
34,3,743,-20
34,3,791,-21
34,3,839,-25
34,3,887,-26
34,3,935,-24
34,3,983,-16
34,4,31,-16
34,4,79,-24
34,4,127,-28
34,4,175,-29
34,4,223,-27
34,4,271,-29
34,4,319,-34
34,4,367,-33
34,4,415,-29
34,4,463,-25
34,4,511,-26
34,4,559,-32
34,4,607,-33
34,4,655,-34
34,4,703,-33
34,4,751,-37
34,4,799,-39
34,4,847,-40
34,4,895,-33
34,4,943,-31
34,4,991,-39
34,5,39,-38
34,5,87,-33
34,5,135,-35
34,5,183,-39
34,5,231,-42
34,5,279,-41
34,5,327,-40
34,5,375,-40
34,5,423,-28
34,5,471,-23
34,5,519,-22
34,5,567,-27
34,5,615,-30
34,5,663,-22
34,5,711,-24
34,5,758,-31
34,5,806,-33
34,5,854,-29
34,5,902,-22
34,5,950,-24
34,5,998,-29
34,6,46,-23
34,6,94,-17
34,6,142,-21
34,6,190,-27
34,6,238,-31
34,6,286,-33
34,6,334,-33
34,6,382,-31
34,6,430,-27
34,6,478,-23
34,6,526,-21
34,6,574,-23
34,6,622,-25
34,6,670,-32
34,6,718,-35
34,6,766,-34
34,6,814,-33
34,6,862,-33
34,6,910,-31
34,6,958,-25
34,7,6,-25
34,7,54,-28
34,7,102,-20
34,7,166,-16
34,7,214,-24
34,7,262,-30
34,7,310,-26
34,7,358,-21
34,7,406,-20
34,7,454,-17
34,7,502,-11
34,7,550,-10
34,7,598,-10
34,7,646,-16
34,7,694,-18
34,7,742,-20
34,7,790,-20
34,7,838,-20
34,7,886,-23
34,7,934,-21
34,7,982,-18
34,8,30,-15
34,8,78,-15
34,8,126,-16
34,8,174,-21
34,8,222,-26
34,8,270,-29
34,8,318,-38
34,8,366,-48
34,8,414,-49
34,8,462,-50
34,8,510,-45
34,8,558,-37
34,8,606,-31
34,8,654,-31
34,8,702,-36
34,8,750,-37
34,8,798,-40
34,8,846,-40
34,8,894,-48
34,8,942,-55
34,8,990,-55
34,9,38,-56
34,9,86,-61
34,9,134,-65
34,9,182,-64
34,9,230,-57
34,9,278,-53
34,9,326,-53
34,9,374,-52
34,9,422,-52
34,9,470,-48
34,9,518,-48
34,9,566,-52
34,9,614,-55
34,9,662,-55
34,9,710,-55
34,9,758,-64
34,9,806,-71
34,9,854,-71
34,9,902,-69
34,9,950,-74
34,9,998,-78
34,10,46,-79
34,10,94,-77
34,10,142,-79
34,10,190,-80
34,10,238,-80
34,10,286,-77
34,10,334,-74
34,10,382,-72
34,10,430,-72
34,10,478,-76
34,10,526,-77
34,10,574,-74
34,10,622,-71
34,10,670,-74
34,10,717,-79
34,10,765,-79
34,10,813,-74
34,10,861,-76
34,10,910,-84
34,10,957,-85
34,11,5,-81
34,11,53,-81
34,11,101,-85
34,11,149,-92
34,11,197,-92
34,11,245,-94
34,11,293,-93
34,11,341,-95
34,11,389,-99
34,11,437,-102
34,11,485,-102
34,11,533,-104
34,11,581,-109
34,11,629,-111
34,11,677,-111
34,11,725,-114
34,11,773,-114
34,11,821,-114
34,11,869,-120
34,11,917,-121
34,11,965,-120
34,12,13,-120
34,12,61,-126
34,12,109,-125
34,12,157,-124
34,12,212,-125
34,12,269,-131
34,12,317,-131
34,12,365,-131
34,12,413,-136
34,12,461,-141
34,12,509,-138
34,12,557,-135
34,12,605,-139
34,12,653,-142
34,12,701,-143
34,12,749,-142
34,12,797,-144
34,12,845,-150
34,12,893,-152
34,12,941,-151
34,12,989,-147
34,13,37,-152
34,13,85,-157
34,13,133,-153
34,13,181,-153
34,13,229,-151
34,13,277,-157
34,13,325,-157
34,13,373,-156
34,13,421,-156
34,13,469,-157
34,13,517,-157
34,13,565,-155
34,13,613,-155
34,13,661,-157
34,13,709,-157
34,13,757,-153
34,13,805,-158
34,13,853,-160
34,13,901,-158
34,13,949,-155
34,13,997,-167
34,14,45,-168
34,14,93,-166
34,14,141,-167
34,14,189,-163
34,14,237,-166
34,14,285,-169
34,14,333,-169
34,14,381,-162
34,14,429,-164
34,14,477,-167
34,14,525,-167
34,14,573,-166
34,14,621,-166
34,14,669,-166
34,14,717,-166
34,14,765,-175
34,14,813,-181
34,14,861,-180
34,14,909,-173
34,14,957,-171
34,15,5,-172
34,15,53,-178
34,15,101,-181
34,15,149,-179
34,15,197,-179
34,15,245,-173
34,15,293,-175
34,15,341,-184
34,15,389,-173
34,15,437,-170
34,15,485,-172
34,15,533,-190
34,15,581,-185
34,15,629,-173
34,15,676,-169
34,15,725,-182
34,15,772,-187
34,15,820,-177
34,15,868,-176
34,15,916,-180
34,15,964,-186
34,16,12,-180
34,16,60,-183
34,16,108,-185
34,16,156,-182
34,16,204,-186
34,16,252,-191
34,16,300,-185
34,16,348,-173
34,16,396,-177
34,16,444,-188
34,16,492,-190
34,16,540,-185
34,16,588,-199
34,16,636,-218
34,16,684,-210
34,16,732,-199
34,16,780,-191
34,16,828,-185
34,16,876,-182
34,16,924,-190
34,16,972,-191
34,17,20,-189
34,17,68,-182
34,17,116,-188
34,17,164,-192
34,17,212,-196
34,17,260,-186
34,17,308,-183
34,17,356,-186
34,17,404,-191
34,17,452,-195
34,17,500,-189
34,17,548,-184
34,17,596,-185
34,17,644,-188
34,17,692,-189
34,17,740,-184
34,17,788,-182
34,17,836,-188
34,17,884,-190
34,17,932,-186
34,17,980,-183
34,18,28,-183
34,18,76,-183
34,18,124,-179
34,18,172,-179
34,18,220,-181
34,18,268,-181
34,18,316,-179
34,18,364,-179
34,18,412,-180
34,18,460,-172
34,18,508,-169
34,18,556,-170
34,18,604,-177
34,18,652,-179
34,18,700,-177
34,18,748,-171
34,18,796,-166
34,18,844,-161
34,18,892,-158
34,18,940,-154
34,18,988,-165
34,19,36,-165
34,19,84,-165
34,19,132,-162
34,19,180,-153
34,19,228,-146
34,19,276,-144
34,19,324,-147
34,19,372,-149
34,19,420,-147
34,19,468,-147
34,19,516,-147
34,19,564,-144
34,19,612,-150
34,19,660,-153
34,19,708,-146
34,19,756,-145
34,19,804,-152
34,19,852,-158
34,19,900,-153
34,19,948,-145
34,19,996,-146
34,20,44,-156
34,20,92,-156
34,20,140,-154
34,20,188,-154
34,20,236,-153
34,20,284,-154
34,20,332,-153
34,20,380,-153
34,20,428,-158
34,20,476,-158
34,20,524,-155
34,20,572,-150
34,20,620,-156
34,20,668,-161
34,20,716,-161
34,20,764,-152
34,20,811,-152
34,20,860,-164
34,20,907,-165
34,20,955,-155
34,21,3,-152
34,21,51,-160
34,21,100,-164
34,21,147,-163
34,21,195,-158
34,21,243,-157
34,21,291,-159
34,21,339,-163
34,21,387,-162
34,21,435,-160
34,21,483,-159
34,21,531,-163
34,21,579,-164
34,21,627,-161
34,21,675,-160
34,21,723,-163
34,21,771,-164
34,21,819,-164
34,21,867,-164
34,21,915,-164
34,21,963,-163
34,22,11,-165
34,22,59,-165
34,22,107,-165
34,22,155,-165
34,22,203,-165
34,22,251,-165
34,22,299,-168
34,22,347,-167
34,22,395,-165
34,22,443,-165
34,22,491,-165
34,22,539,-168
34,22,587,-168
34,22,635,-166
34,22,683,-165
34,22,731,-165
34,22,779,-169
34,22,827,-169
34,22,875,-167
34,22,923,-166
34,22,971,-166
34,23,19,-170
34,23,67,-169
34,23,115,-167
34,23,163,-166
34,23,211,-168
34,23,259,-169
34,23,307,-169
34,23,355,-168
34,23,403,-166
34,23,451,-168
34,23,499,-170
34,23,547,-170
34,23,595,-166
34,23,643,-166
34,23,691,-167
34,23,739,-170
34,23,787,-170
34,23,835,-167
34,23,883,-166
34,23,931,-170
34,23,979,-171
34,24,27,-169
34,24,75,-168
34,24,123,-169
34,24,171,-171
34,24,219,-171
34,24,267,-170
34,24,315,-169
34,24,363,-169
34,24,411,-169
34,24,459,-172
34,24,507,-173
34,24,555,-170
34,24,603,-169
34,24,651,-172
34,24,699,-172
34,24,747,-172
34,24,795,-171
34,24,843,-171
34,24,891,-172
34,24,939,-173
34,24,987,-173
34,25,35,-170
34,25,83,-171
34,25,131,-172
34,25,179,-172
34,25,227,-172
34,25,275,-171
34,25,323,-172
34,25,371,-173
34,25,419,-173
34,25,467,-173
34,25,515,-173
34,25,563,-173
34,25,611,-173
34,25,659,-173
34,25,707,-174
34,25,754,-174
34,25,802,-173
34,25,850,-173
34,25,898,-175
34,25,946,-175
34,25,994,-173
34,26,42,-173
34,26,90,-174
34,26,138,-176
34,26,186,-176
34,26,234,-174
34,26,282,-173
34,26,330,-175
34,26,378,-176
34,26,426,-176
34,26,474,-175
34,26,522,-175
34,26,570,-176
34,26,618,-176
34,26,666,-176
34,26,714,-175
34,26,762,-175
34,26,810,-175
34,26,858,-176
34,26,906,-176
34,26,954,-176
34,27,2,-175
34,27,50,-176
34,27,98,-176
34,27,146,-176
34,27,194,-176
34,27,242,-176
34,27,290,-177
34,27,338,-176
34,27,386,-176
34,27,434,-176
34,27,482,-176
34,27,530,-177
34,27,578,-177
34,27,626,-178
34,27,674,-177
34,27,722,-177
34,27,770,-178
34,27,818,-179
34,27,866,-176
34,27,914,-177
