59,-3
60,-3
59,-3
60,-3
60,-3
59,-3
59,-3
60,-3
60,-3
59,-3
60,-3
59,-3
60,-3
59,-3
60,-3
60,-3
60,-3
59,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
59,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
60,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
63,-3
61,-3
63,-3
66,-3
62,-3
57,-3
65,-3
66,-3
70,-3
67,-3
64,-3
67,-3
53,-3
52,-3
62,-3
76,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
13,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
13,-3
14,-3
13,-3
13,-3
13,-3
13,-3
14,-3
13,-3
14,-3
13,-3
13,-3
14,-3
13,-3
14,-3
14,-3
13,-3
14,-3
13,-3
13,-3
13,-3
13,-3
14,-3
13,-3
14,-3
13,-3
14,-3
13,-3
14,-3
14,-3
14,-3
14,-3
13,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
15,-3
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
15,-3
14,-3
15,-3
14,-3
15,-3
14,-3
15,-3
15,-3
14,-3
14,-3
13,-3
11,-3
11,-3
11,-3
11,-3
11,-3
11,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
12,-3
11,-3
15,-3
13,-3
37,-3
45,-3
36,-3
30,-3
43,-3
44,-3
32,-3
33,-3
33,-3
33,-3
33,-3
33,-3
33,-3
33,-3
33,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
35,-3
35,-3
34,-3
35,-3
34,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
30,-3
38,-3
36,-3
30,-3
29,-3
25,-3
44,-3
42,-3
17,-3
11,-3
28,-3
33,-3
13,-3
33,-3
25,-3
24,-3
32,-3
25,-3
19,-3
19,-3
23,-3
23,-3
23,-3
23,-3
24,-3
23,-3
24,-3
24,-3
24,-3
25,-3
14,-3
12,-3
13,-3
6,-3
6,-3
13,-3
15,-3
-11,-3
-2,-3
-4,-3
-4,-3
-4,-3
-4,-3
-4,-3
22,-3
19,-3
3,-3
-1,-3
19,-3
18,-3
18,-3
18,-3
29,-3
23,-3
-17,-3
1,-3
1,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
3,-3
14,-3
-1,-3
-1,-3
18,-3
15,-3
16,-3
0,-3
-2,-3
8,-3
7,-3
-21,-3
-23,-3
-22,-3
-21,-3
-21,-3
-21,-3
-20,-3
-21,-3
-21,-3
-21,-3
-21,-3
-21,-3
-21,-3
-21,-3
-21,-3
-21,-3
-18,-3
32,-3
35,-3
18,-3
18,-3
20,-3
20,-3
20,-3
17,-3
48,-3
45,-3
